,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
126,AisJy_KfOKk,The Lord's Angel frees the Apostles from prison - Ghana Sign Language - SGH - Topic,"The Lord's Angel frees the Apostles from prison - Acts 5:12-42
Ghana Sign Language - Serve God How Story 5",PT16S,0:0:16,16.0
127,77_Ejago3NA,"The Believers Share, God Punishes Ananias and Sapphira for telling a lie - SGH - More Info","The Believers Share, God Punishes Ananias and Sapphira for telling a lie - Acts 4:32-37, 5:1-11
Ghana Sign Language - Serve God How Story 4",PT10M23S,0:10:23,623.0
128,5SDFSxOrJzY,"The Believers Share, God Punishes Ananias and Sapphira for telling a lie - SGH - Story","The Believers Share, God Punishes Ananias and Sapphira for telling a lie - Acts 4:32-37, 5:1-11
Ghana Sign Language - Serve God How Story 4",PT6M53S,0:6:53,413.0
129,yhu8JuAgOR0,"The Believers Share, God Punishes Ananias and Sapphira for telling a lie - SGH - Intro","The Believers Share, God Punishes Ananias and Sapphira for telling a lie - Acts 4:32-37, 5:1-11
Ghana Sign Language - Serve God How Story 4",PT4M14S,0:4:14,254.0
130,2dhV8VBgTkQ,"The Believers Share, God Punishes Ananias and Sapphira for telling a lie - SGH - Topic","The Believers Share, God Punishes Ananias and Sapphira for telling a lie - Acts 4:32-37, 5:1-11
Ghana Sign Language - Serve God How Story 4",PT16S,0:0:16,16.0
131,LOmA8ceGXkw,"Lame Man Healed & Peter, John Arrested - Ghana Sign Language - SGH - Dialogue","Lame Man Healed & Peter, John Arrested - Acts 3:1-26, 4:1-31
Ghana Sign Language - Serve God How Story 3",PT10M53S,0:10:53,653.0
132,_Cwpm6y5v00,"Lame Man Healed & Peter, John Arrested - Ghana Sign Language - SGH - Story","Lame Man Healed & Peter, John Arrested - Acts 3:1-26, 4:1-31
Ghana Sign Language - Serve God How Story 3",PT18M24S,0:18:24,1104.0
133,SG5Q7yUxYU0,"Lame Man Healed & Peter, John Arrested - Ghana Sign Language - FGH - More Info","Lame Man Healed & Peter, John Arrested - Acts 3:1-26, 4:1-31
Ghana Sign Language - Serve God How Story 3",PT4M43S,0:4:43,283.0
134,Awk8OHi22GU,"Lame Man Healed & Peter, John Arrested - Ghana Sign Language - SGH - Intro","Lame Man Healed & Peter, John Arrested - Acts 3:1-26, 4:1-31
Ghana Sign Language - Serve God How Story 3",PT3M13S,0:3:13,193.0
135,7w4QECI746s,"Lame Man Healed & Peter, John Arrested - Ghana Sign Language - SGH - Topic","Lame Man Healed & Peter, John Arrested - Acts 3:1-26, 4:1-31
Ghana Sign Language - Serve God How Story 3",PT16S,0:0:16,16.0
136,Ftgznr-cSIA,The Fellowship of the Believers - Ghana Sign Language - SGH - Intro,"The Fellowship of the Believers - Acts 2:42-47
Ghana Sign Language - Serve God How Story 2",PT2M15S,0:2:15,135.0
137,fvfzJjXXiLw,The Fellowship of the Believers - Ghana Sign Language - SGH - More Info,"The Fellowship of the Believers - Acts 2:42-47
Ghana Sign Language - Serve God How Story 2",PT7M10S,0:7:10,430.0
138,ls3Qurj9mWk,The Fellowship of the Believers - Ghana Sign Language - SGH - Story,"The Fellowship of the Believers - Acts 2:42-47
Ghana Sign Language - Serve God How Story 2",PT2M19S,0:2:19,139.0
139,-B5A1qMo2I8,The Fellowship of the Believers - Ghana Sign Language - SGH - Topic,"The Fellowship of the Believers - Acts 2:42-47
Ghana Sign Language - Serve God How Story 2",PT15S,0:0:15,15.0
140,qoOINI7uwBc,God Sends the Holy Spirit - Ghana Sign Language - SGH - More Info,"God Sends the Holy Spirit - Acts 2:1-41
Ghana Sign Language - Serve God How Story 1",PT9M50S,0:9:50,590.0
141,-qzItQhiB4M,God Sends the Holy Spirit - Ghana Sign Language - SGH - Story,"God Sends the Holy Spirit - Acts 2:1-41
Ghana Sign Language - Serve God How Story 1",PT8M43S,0:8:43,523.0
142,LcMkY3D8Xfc,God Sends the Holy Spirit - Ghana Sign Language - SGH - Intro,"God Sends the Holy Spirit - Acts 2:1-41
Ghana Sign Language - Serve God How Story 1",PT2M10S,0:2:10,130.0
143,ingI4UYKoww,God Sends the Holy Spirit - Ghana Sign Language - SGH - Topic,"God Sends the Holy Spirit - Acts 2:1-41
Ghana Sign Language - Serve God How Story 1",PT16S,0:0:16,16.0
144,JS1WwrEhc8U,General Introduction - Ghana Sign Language - SGH,"General Introduction
Ghana Sign Language - Serve God How Story 0",PT3M24S,0:3:24,204.0
145,zDdurvc-p5Q,Believers' Fellowship - Ghana Sign Language - FGH - More Info,"Believers' Fellowship - Acts 2:42-47
Ghana Sign Language - Follow God How Story 77",PT7M36S,0:7:36,456.0
146,MW4EuytC-ik,Believers' Fellowship - Ghana Sign Language - FGH - Story,"Believers' Fellowship - Acts 2:42-47
Ghana Sign Language - Follow God How Story 77",PT2M5S,0:2:5,125.0
147,00fJb4N2gwM,Believers' Fellowship - Ghana Sign Language - FGH - Intro,"Believers' Fellowship - Acts 2:42-47
Ghana Sign Language - Follow God How Story 77",PT2M28S,0:2:28,148.0
148,hbn5e2GgP-k,Believers' Fellowship - Ghana Sign Language - FGH - Topic,"Believers' Fellowship - Acts 2:42-47
Ghana Sign Language - Follow God How Story 77",PT13S,0:0:13,13.0
149,Mtv3lji8j38,God Sends the Holy Spirit - Ghana Sign Language - FGH - More Info,"God Sends the Holy Spirit - Acts 2:1-41
Ghana Sign Language - Follow God How Story 76",PT9M50S,0:9:50,590.0
150,IhirXi8l3os,God Sends the Holy Spirit - Ghana Sign Language - FGH - Story,"God Sends the Holy Spirit - Acts 2:1-41
Ghana Sign Language - Follow God How Story 76",PT8M43S,0:8:43,523.0
151,6a3TT6lLlBk,God Sends the Holy Spirit - Ghana Sign Language - FGH - Intro,"God Sends the Holy Spirit - Acts 2:1-41
Ghana Sign Language - Follow God How Story 76",PT2M10S,0:2:10,130.0
152,-nbHmmrbDyU,God Sends the Holy Spirit - Ghana Sign Language - FGH - Topic,"God Sends the Holy Spirit - Acts 2:1-41
Ghana Sign Language - Follow God How Story 76",PT16S,0:0:16,16.0
153,Y44UiX-ZofE,Jesus Commissions the Disciples and Goes to Heaven - Ghana Sign Language - FGH - More Info,"Jesus Commissions the Disciples and Goes to Heaven - Matthew 28:16-20; Acts 1:4-12
Ghana Sign Language - Follow God How Story 75",PT8M45S,0:8:45,525.0
154,L2fX0dxsVuo,Jesus Commissions the Disciples and Goes to Heaven - Ghana Sign Language - FGH - Story,"Jesus Commissions the Disciples and Goes to Heaven - Matthew 28:16-20; Acts 1:4-12
Ghana Sign Language - Follow God How Story 75",PT4M23S,0:4:23,263.0
155,b0qXkO6LFbU,Jesus Commissions the Disciples and Goes to Heaven - Ghana Sign Language - FGH - Intro,"Jesus Commissions the Disciples and Goes to Heaven - Matthew 28:16-20; Acts 1:4-12
Ghana Sign Language - Follow God How Story 75",PT3M49S,0:3:49,229.0
156,EB5rPKGRsjA,Jesus Commissions the Disciples and Goes to Heaven - Ghana Sign Language - FGH - Topic,"Jesus Commissions the Disciples and Goes to Heaven - Matthew 28:16-20; Acts 1:4-12
Ghana Sign Language - Follow God How Story 75",PT19S,0:0:19,19.0
157,wlE1ukqH_Uw,Jesus Appears to The Disciples - Ghana Sign Language - FGH - More Info,"Jesus Appears to The Disciples - John 20:19-29
Ghana Sign Language - Follow God How Story 74",PT3M37S,0:3:37,217.0
158,yGsRouspweM,Jesus Appears to The Disciples - Ghana Sign Language - FGH - Story,"Jesus Appears to The Disciples - John 20:19-29
Ghana Sign Language - Follow God How Story 74",PT3M54S,0:3:54,234.0
159,MD6FN7uV3yQ,Jesus Appears to The Disciples - Ghana Sign Language - FGH - Intro,"Jesus Appears to The Disciples - John 20:19-29
Ghana Sign Language - Follow God How Story 74",PT2M17S,0:2:17,137.0
160,jx6yW4ZP3PI,Jesus Appears to The Disciples - Ghana Sign Language - FGH - Topic,"Jesus Appears to The Disciples - John 20:19-29
Ghana Sign Language - Follow God How Story 74",PT16S,0:0:16,16.0
161,NZ6plsNMbJM,Jesus Meets Two Followers on the Road to Emmaus - Ghana Sign Language - FGH - More Info,"Jesus Meets Two Followers on the Road to Emmaus - Luke 24:13-35
Ghana Sign Language - Follow God How Story 73",PT7M17S,0:7:17,437.0
162,0f5naCSOHYY,Jesus Meets Two Followers on the Road to Emmaus - Ghana Sign Language - FGH - Story,"Jesus Meets Two Followers on the Road to Emmaus - Luke 24:13-35
Ghana Sign Language - Follow God How Story 73",PT6M50S,0:6:50,410.0
163,UEY0nMGzt5M,Jesus Meets Two Followers on the Road to Emmaus - Ghana Sign Language - FGH - Intro,"Jesus Meets Two Followers on the Road to Emmaus - Luke 24:13-35
Ghana Sign Language - Follow God How Story 73",PT3M9S,0:3:9,189.0
164,RiRBpCSc83Y,Jesus Meets Two Followers on the Road to Emmaus - Ghana Sign Language - FGH - Topic,"Jesus Meets Two Followers on the Road to Emmaus - Luke 24:13-35
Ghana Sign Language - Follow God How Story 73",PT18S,0:0:18,18.0
165,Ce1F6SZ_5aA,Jesus' Resurrection - Ghana Sign Language - FGH - More Info,"Jesus' Resurrection - Matthew 28:1-4; John 20:1-18
Ghana Sign Language - Follow God How Story 72",PT4M40S,0:4:40,280.0
166,RG3dhevl0M0,Jesus' Resurrection - Ghana Sign Language - FGH - Story,"Jesus' Resurrection - Matthew 28:1-4; John 20:1-18
Ghana Sign Language - Follow God How Story 72",PT3M49S,0:3:49,229.0
167,9FtGVCBIq8A,Jesus' Resurrection - Ghana Sign Language - FGH - Intro,"Jesus' Resurrection - Matthew 28:1-4; John 20:1-18
Ghana Sign Language - Follow God How Story 72",PT6M2S,0:6:2,362.0
168,euvtQI5D_oQ,Jesus' Resurrection - Ghana Sign Language - FGH - Topic,"Jesus' Resurrection - Matthew 28:1-4; John 20:1-18
Ghana Sign Language - Follow God How Story 72",PT14S,0:0:14,14.0
169,A5lMOvFipLM,Jesus is Crucified - Ghana Sign Language - FGH - More Info,"Jesus is Crucified - Matthew 27:32-43; Luke 23:34, 39-43; Matthew 27:45-56; John 19:31-42; Matthew 27:60-66
Ghana Sign Language - Follow God How Story 71",PT15M6S,0:15:6,906.0
170,ftwwEVZ2k94,Jesus is Crucified - Ghana Sign Language - FGH - Story,"Jesus is Crucified - Matthew 27:32-43; Luke 23:34, 39-43; Matthew 27:45-56; John 19:31-42; Matthew 27:60-66
Ghana Sign Language - Follow God How Story 71",PT14M30S,0:14:30,870.0
171,ppOKlUhLObs,Jesus is Crucified - Ghana Sign Language - FGH - Intro,"Jesus is Crucified - Matthew 27:32-43; Luke 23:34, 39-43; Matthew 27:45-56; John 19:31-42; Matthew 27:60-66
Ghana Sign Language - Follow God How Story 71",PT3M39S,0:3:39,219.0
172,EnI7TJwIAwc,Jesus is Crucified - Ghana Sign Language - FGH - Topic,"Jesus is Crucified - Matthew 27:32-43; Luke 23:34, 39-43; Matthew 27:45-56; John 19:31-42; Matthew 27:60-66
Ghana Sign Language - Follow God How Story 71",PT14S,0:0:14,14.0
173,r8cr9VyvR5U,Pilate and Herod Question Jesus - Ghana Sign Language - FGH - More Info,"Pilate and Herod Question Jesus - Luke 23:1-16; Matthew 27:15-31
Ghana Sign Language - Follow God How Story 70",PT15M18S,0:15:18,918.0
174,pOfRTXBEZPI,Pilate and Herod Question Jesus - Ghana Sign Language - FGH - Story,"Pilate and Herod Question Jesus - Luke 23:1-16; Matthew 27:15-31
Ghana Sign Language - Follow God How Story 70",PT10M,0:10:0,600.0
175,27b3SBgkh0M,Pilate and Herod Question Jesus - Ghana Sign Language - FGH - Intro,"Pilate and Herod Question Jesus - Luke 23:1-16; Matthew 27:15-31
Ghana Sign Language - Follow God How Story 70",PT4M46S,0:4:46,286.0
176,PaHn7jvkzF0,Pilate and Herod Question Jesus - Ghana Sign Language - FGH - Topic,"Pilate and Herod Question Jesus - Luke 23:1-16; Matthew 27:15-31
Ghana Sign Language - Follow God How Story 70",PT19S,0:0:19,19.0
177,q0yQU7ybTY8,Jewish Leaders Question Jesus - Ghana Sign Language - FGH - More Info,"Jewish Leaders Question Jesus - Matthew 26:47-75, 27:1-5
Ghana Sign Language - Follow God How Story 69",PT14M21S,0:14:21,861.0
178,DTeqFS9w9aA,Jewish Leaders Question Jesus - Ghana Sign Language - FGH - Story,"Jewish Leaders Question Jesus - Matthew 26:47-75, 27:1-5
Ghana Sign Language - Follow God How Story 69",PT8M4S,0:8:4,484.0
179,O2wnkXcnHZY,Jewish Leaders Question Jesus - Ghana Sign Language - FGH - Intro,"Jewish Leaders Question Jesus - Matthew 26:47-75, 27:1-5
Ghana Sign Language - Follow God How Story 69",PT2M33S,0:2:33,153.0
180,OWUW-Pli04U,Jewish Leaders Question Jesus - Ghana Sign Language - FGH - Topic,"Jewish Leaders Question Jesus - Matthew 26:47-75, 27:1-5
Ghana Sign Language - Follow God How Story 69",PT14S,0:0:14,14.0
181,MTSltPMgZVk,Jesus Prays in Gethsemane - Ghana Sign Language - FGH - More Info,"Jesus Prays in Gethsemane - Matthew 26:36-39; Luke 22:43-44; Matthew 26:40-46
Ghana Sign Language - Follow God How Story 68",PT4M35S,0:4:35,275.0
182,uNodj5bDH-M,Jesus Prays in Gethsemane - Ghana Sign Language - FGH - Dialogue,"Jesus Prays in Gethsemane - Matthew 26:36-39; Luke 22:43-44; Matthew 26:40-46
Ghana Sign Language - Follow God How Story 68",PT2M49S,0:2:49,169.0
183,r73r5zcafeY,Jesus Prays in Gethsemane - Ghana Sign Language - FGH - Story,"Jesus Prays in Gethsemane - Matthew 26:36-39; Luke 22:43-44; Matthew 26:40-46
Ghana Sign Language - Follow God How Story 68",PT4M6S,0:4:6,246.0
184,CJijQQ92D8g,Jesus Prays in Gethsemane - Ghana Sign Language - FGH - Intro,"Jesus Prays in Gethsemane - Matthew 26:36-39; Luke 22:43-44; Matthew 26:40-46
Ghana Sign Language - Follow God How Story 68",PT2M6S,0:2:6,126.0
185,jKhFg8_y6GE,Jesus Prays in Gethsemane - Ghana Sign Language - FGH - Topic,"Jesus Prays in Gethsemane - Matthew 26:36-39; Luke 22:43-44; Matthew 26:40-46
Ghana Sign Language - Follow God How Story 68",PT20S,0:0:20,20.0
186,Nc55BtJoavs,Jesus is the True Vine - Ghana Sign Language - FGH - Story,"Jesus is the True Vine - John 15:1-8
Ghana Sign Language - Follow God How Story 67",PT3M4S,0:3:4,184.0
187,Qs54vPey4N8,Jesus is the True Vine - Ghana Sign Language - FGH - More Info,"Jesus is the True Vine - John 15:1-8
Ghana Sign Language - Follow God How Story 67",PT7M40S,0:7:40,460.0
188,lfG_2Z1IMWY,Jesus is the True Vine - Ghana Sign Language - FGH - Intro,"Jesus is the True Vine - John 15:1-8
Ghana Sign Language - Follow God How Story 67",PT1M41S,0:1:41,101.0
189,l1wV82wq7ok,Jesus is the True Vine - Ghana Sign Language - FGH - Topic,"Jesus is the True Vine - John 15:1-8
Ghana Sign Language - Follow God How Story 67",PT19S,0:0:19,19.0
190,bZzRLiG2rfg,The Last Supper (The Lord's Supper) - Ghana Sign Language - FGH - More Info,"The Last Supper (The Lord's Supper) - Luke 22:1-14; Matthew 26:21-36
Ghana Sign Language - Follow God How Story 66",PT8M49S,0:8:49,529.0
191,ufXC-ZNNQBs,The Last Supper (The Lord's Supper) - Ghana Sign Language - FGH - Story,"The Last Supper (The Lord's Supper) - Luke 22:1-14; Matthew 26:21-36
Ghana Sign Language - Follow God How Story 66",PT6M4S,0:6:4,364.0
192,ahPnBNg23R8,The Last Supper (The Lord's Supper) - Ghana Sign Language - FGH - Intro,"The Last Supper (The Lord's Supper) - Luke 22:1-14; Matthew 26:21-36
Ghana Sign Language - Follow God How Story 66",PT2M42S,0:2:42,162.0
193,iS9Nj3YipqQ,The Last Supper (The Lord's Supper) - Ghana Sign Language - FGH - Topic,"The Last Supper (The Lord's Supper) - Luke 22:1-14; Matthew 26:21-36
Ghana Sign Language - Follow God How Story 66",PT14S,0:0:14,14.0
194,9HCcY8kxvSA,Jesus Visits Zacchaeus - Ghana Sign Language - FGH - More Info,"Jesus Visits Zacchaeus - Luke 19:1-10
Ghana Sign Language - Follow God How Story 65",PT10M33S,0:10:33,633.0
195,jxaxfJbZM50,Jesus Visits Zacchaeus - Ghana Sign Language - FGH - Story,"Jesus Visits Zacchaeus - Luke 19:1-10
Ghana Sign Language - Follow God How Story 65",PT3M4S,0:3:4,184.0
196,vdRYB3neb48,Jesus Visits Zacchaeus - Ghana Sign Language - FGH - Intro,"Jesus Visits Zacchaeus - Luke 19:1-10
Ghana Sign Language - Follow God How Story 65",PT2M29S,0:2:29,149.0
197,ATyufm1zNag,Jesus Visits Zacchaeus - Ghana Sign Language - FGH - Topic,"Jesus Visits Zacchaeus - Luke 19:1-10
Ghana Sign Language - Follow God How Story 65",PT15S,0:0:15,15.0
198,c2aBxYQXNZo,Divorce - Ghana Sign Language - FGH - More Info,"Divorce - Matthew 19:3-9
Ghana Sign Language - Follow God How Story 64",PT3M35S,0:3:35,215.0
199,yGSRXnPLwyk,Divorce - Ghana Sign Language - FGH - Story,"Divorce - Matthew 19:3-9
Ghana Sign Language - Follow God How Story 64",PT2M45S,0:2:45,165.0
200,vojQd7QL_tM,Divorce - Ghana Sign Language - FGH - Intro,"Divorce - Matthew 19:3-9
Ghana Sign Language - Follow God How Story 64",PT1M10S,0:1:10,70.0
201,FtnNiL-YwBI,Divorce - Ghana Sign Language - FGH - Topic,"Divorce - Matthew 19:3-9
Ghana Sign Language - Follow God How Story 64",PT13S,0:0:13,13.0
202,O34r1U_ZJFA,Jesus Raises Lazarus from the Dead - Ghana Sign Language - FGH - Story,"Jesus Raises Lazarus from the Dead - John 11:1-53
Ghana Sign Language - Follow God How Story 63",PT16M42S,0:16:42,1002.0
203,D1bBnEA5-lo,Jesus Raises Lazarus from the Dead - Ghana Sign Language - FGH - More Info,"Jesus Raises Lazarus from the Dead - John 11:1-53
Ghana Sign Language - Follow God How Story 63",PT7M12S,0:7:12,432.0
204,7wUOmWtMSC8,Jesus Raises Lazarus from the Dead - Ghana Sign Language - FGH - Intro,"Jesus Raises Lazarus from the Dead - John 11:1-53
Ghana Sign Language - Follow God How Story 63",PT3M30S,0:3:30,210.0
205,_QsoxFWvoQI,Jesus Raises Lazarus from the Dead - Ghana Sign Language - FGH - Topic,"Jesus Raises Lazarus from the Dead - John 11:1-53
Ghana Sign Language - Follow God How Story 63",PT17S,0:0:17,17.0
206,E70cGOGO7uw,Jesus Tells a Story about the Rich Man & Lazarus - Ghana Sign Language - FGH - More Info,"Jesus Tells a Story about the Rich Man & Lazarus - Luke 16:19-31
Ghana Sign Language - Follow God How Story 62",PT7M43S,0:7:43,463.0
207,DqYpdo9Ay_g,Jesus Tells a Story about the Rich Man & Lazarus - Ghana Sign Language - FGH - Story,"Jesus Tells a Story about the Rich Man & Lazarus - Luke 16:19-31
Ghana Sign Language - Follow God How Story 62",PT5M3S,0:5:3,303.0
208,gKuMzSuezcY,Jesus Tells a Story about the Rich Man & Lazarus - Ghana Sign Language - FGH - Intro,"Jesus Tells a Story about the Rich Man & Lazarus - Luke 16:19-31
Ghana Sign Language - Follow God How Story 62",PT2M16S,0:2:16,136.0
209,spNChsilKoo,Jesus Tells a Story about the Rich Man & Lazarus - Ghana Sign Language - FGH - Topic,"Jesus Tells a Story about the Rich Man & Lazarus - Luke 16:19-31
Ghana Sign Language - Follow God How Story 62",PT24S,0:0:24,24.0
210,5qHr-FWMt9o,"Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - Ghana Sign Language - FGH - Story","Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - Luke 15:1-32
Ghana Sign Language - Follow God How Story 61",PT11M27S,0:11:27,687.0
211,-moMhcgBY1A,"Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - Ghana Sign Language FGH More Info","Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - Luke 15:1-32
Ghana Sign Language - Follow God How Story 61",PT7M59S,0:7:59,479.0
212,DGKye75-mUI,"Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - Ghana Sign Language - FGH - Intro","Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - Luke 15:1-32
Ghana Sign Language - Follow God How Story 61",PT2M53S,0:2:53,173.0
213,cRSXxEKYzgU,"Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - Ghana Sign Language - FGH - Topic","Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - Luke 15:1-32
Ghana Sign Language - Follow God How Story 61",PT25S,0:0:25,25.0
214,v2FMZVN7s1w,How to Love God and People - Ghana Sign Language - FGH - More Info,"How to Love God and People - Luke 10:25-37
Ghana Sign Language - Follow God How Story 60",PT3M58S,0:3:58,238.0
215,0SHxCbWz8F4,How to Love God and People - Ghana Sign Language - FGH - Story,"How to Love God and People - Luke 10:25-37
Ghana Sign Language - Follow God How Story 60",PT5M50S,0:5:50,350.0
216,FDzdi_Ab9vI,How to Love God and People - Ghana Sign Language - FGH - Intro,"How to Love God and People - Luke 10:25-37
Ghana Sign Language - Follow God How Story 60",PT2M25S,0:2:25,145.0
217,dSVfXcGaAnU,How to Love God and People - Ghana Sign Language - FGH - Topic,"How to Love God and People - Luke 10:25-37
Ghana Sign Language - Follow God How Story 60",PT17S,0:0:17,17.0
218,P9vxmcQGRw0,Jesus Sends the 72 Followers in Groups of 2 - Ghana Sign Language - FGH - More Info,"Jesus Sends the 72 Followers in Groups of 2 - Luke 10:1-20
Ghana Sign Language - Follow God How Story 59",PT18M42S,0:18:42,1122.0
219,8cMywEMVgE4,Jesus Sends the 72 Followers in Groups of 2 - Ghana Sign Language - FGH - Story,"Jesus Sends the 72 Followers in Groups of 2 - Luke 10:1-20
Ghana Sign Language - Follow God How Story 59",PT7M57S,0:7:57,477.0
220,0LDoOhxnxyo,Jesus Sends the 72 Followers in Groups of 2 - Ghana Sign Language - FGH - Intro,"Jesus Sends the 72 Followers in Groups of 2 - Luke 10:1-20
Ghana Sign Language - Follow God How Story 59",PT2M54S,0:2:54,174.0
221,peL3wQZG5Dc,Jesus Sends the 72 Followers in Groups of 2 - Ghana Sign Language - FGH - Topic,"Jesus Sends the 72 Followers in Groups of 2 - Luke 10:1-20
Ghana Sign Language - Follow God How Story 59",PT18S,0:0:18,18.0
222,TDALKyGkrqU,Jesus Heals Blind Man - Ghana Sign Language - FGH - Story,"Jesus Heals Blind Man - John 9:1-41
Ghana Sign Language - Follow God How Story 58",PT11M50S,0:11:50,710.0
223,2zF7xTeMvr0,Jesus Heals Blind Man - Ghana Sign Language - FGH - More Info,"Jesus Heals Blind Man - John 9:1-41
Ghana Sign Language - Follow God How Story 58",PT10M39S,0:10:39,639.0
224,qSDjEcdhiy4,Jesus Heals Blind Man - Ghana Sign Language - FGH - Intro,"Jesus Heals Blind Man - John 9:1-41
Ghana Sign Language - Follow God How Story 58",PT2M33S,0:2:33,153.0
225,wWPLnsyhc14,Jesus Heals Blind Man - Ghana Sign Language - FGH - Topic,"Jesus Heals Blind Man - John 9:1-41
Ghana Sign Language - Follow God How Story 58",PT16S,0:0:16,16.0
226,yVjomUJ_q_Q,Pharisees Bring an Adulterous Woman to Question Jesus - Ghana Sign Language - FGH - More Info,"Pharisees Bring an Adulterous Woman to Question Jesus - John 8:2-11
Ghana Sign Language - Follow God How Story 57",PT10M13S,0:10:13,613.0
227,mQreRZ8Q2DQ,Pharisees Bring an Adulterous Woman to Question Jesus - Ghana Sign Language - FGH - Story,"Pharisees Bring an Adulterous Woman to Question Jesus - John 8:2-11
Ghana Sign Language - Follow God How Story 57",PT3M54S,0:3:54,234.0
228,WEO34TGBBIM,Pharisees Bring an Adulterous Woman to Question Jesus - Ghana Sign Language - FGH - Intro,"Pharisees Bring an Adulterous Woman to Question Jesus - John 8:2-11
Ghana Sign Language - Follow God How Story 57",PT2M51S,0:2:51,171.0
229,TgSO1DCLfTQ,Pharisees Bring an Adulterous Woman to Question Jesus - Ghana Sign Language - FGH - Topic,"Pharisees Bring an Adulterous Woman to Question Jesus - John 8:2-11
Ghana Sign Language - Follow God How Story 57",PT24S,0:0:24,24.0
230,HjlAY1GYZkQ,What to do if a Believer Sins - Ghana Sign Language - FGH - More Info,"What to do if a Believer Sins - Matthew 18:15-17
Ghana Sign Language - Follow God How Story 56",PT3M12S,0:3:12,192.0
231,pCtQd4nDi2g,What to do if a Believer Sins - Ghana Sign Language - FGH - Story,"What to do if a Believer Sins - Matthew 18:15-17
Ghana Sign Language - Follow God How Story 56",PT2M30S,0:2:30,150.0
232,5MkICVFA8zw,What to do if a Believer Sins - Ghana Sign Language - FGH - Intro,"What to do if a Believer Sins - Matthew 18:15-17
Ghana Sign Language - Follow God How Story 56",PT2M17S,0:2:17,137.0
233,kC2FDWINqu4,What to do if a Believer Sins - Ghana Sign Language - FGH - Topic,"What to do if a Believer Sins - Matthew 18:15-17
Ghana Sign Language - Follow God How Story 56",PT16S,0:0:16,16.0
234,sjerOQr1KeA,Jesus Casts an Evil Spirit out of a Boy - Ghana Sign Language - FGH - Story,"Jesus Casts an Evil Spirit out of a Boy - Mark 9:14-29
Ghana Sign Language - Follow God How Story 55",PT5M45S,0:5:45,345.0
235,W8FXaWA6DZ0,Jesus Casts an Evil Spirit out of a Boy - Ghana Sign Language - FGH - More Info,"Jesus Casts an Evil Spirit out of a Boy - Mark 9:14-29
Ghana Sign Language - Follow God How Story 55",PT2M27S,0:2:27,147.0
236,5s_sdFrML50,Jesus Casts an Evil Spirit out of a Boy - Ghana Sign Language - FGH - Intro,"Jesus Casts an Evil Spirit out of a Boy - Mark 9:14-29
Ghana Sign Language - Follow God How Story 55",PT2M56S,0:2:56,176.0
237,bgTrQvwB3aA,Jesus Casts an Evil Spirit out of a Boy - Ghana Sign Language - FGH - Topic,"Jesus Casts an Evil Spirit out of a Boy - Mark 9:14-29
Ghana Sign Language - Follow God How Story 55",PT16S,0:0:16,16.0
238,KarKuj_M-gg,Pharisees Question Jesus' Disciples - Ghana Sign Language - FGH - More Info,"Pharisees Question Jesus' Disciples - Matthew 15:1-20
Ghana Sign Language - Follow God How Story 54",PT5M42S,0:5:42,342.0
239,fdbZJ6mmIps,Pharisees Question Jesus' Disciples - Ghana Sign Language - FGH - Story,"Pharisees Question Jesus' Disciples - Matthew 15:1-20
Ghana Sign Language - Follow God How Story 54",PT4M23S,0:4:23,263.0
240,Bw8g0j7YQTc,Pharisees Question Jesus' Disciples - Ghana Sign Language - FGH - Intro,"Pharisees Question Jesus' Disciples - Matthew 15:1-20
Ghana Sign Language - Follow God How Story 54",PT2M9S,0:2:9,129.0
241,ZXHUzaE_hyo,Pharisees Question Jesus' Disciples - Ghana Sign Language - FGH - Topic,"Pharisees Question Jesus' Disciples - Matthew 15:1-20
Ghana Sign Language - Follow God How Story 54",PT17S,0:0:17,17.0
242,4dGLKhTcfBc,Jesus And Deaf Man - Ghana Sign Language - FGH - More Info,"Jesus And Deaf Man - Mark 7:31-37
Ghana Sign Language - Follow God How Story 53",PT5M27S,0:5:27,327.0
243,zS7iuYoPaVE,Jesus And Deaf Man - Ghana Sign Language - FGH - Story,"Jesus And Deaf Man - Mark 7:31-37
Ghana Sign Language - Follow God How Story 53",PT1M54S,0:1:54,114.0
244,EzpIGQf3mOk,Jesus And Deaf Man - Ghana Sign Language - FGH - Intro,"Jesus And Deaf Man - Mark 7:31-37
Ghana Sign Language - Follow God How Story 53",PT4M20S,0:4:20,260.0
245,qZm_vCTpzwg,Jesus And Deaf Man - Ghana Sign Language - FGH - Topic,"Jesus And Deaf Man - Mark 7:31-37
Ghana Sign Language - Follow God How Story 53",PT13S,0:0:13,13.0
